symbol,earnings_date,expected_move,actual_move,abs_actual_move,move_ratio,sd_03,sd_05,sd_07,sd_10,sd_20
RTN,2017-07-27,0.028534,0.003848887,0.003848887,0.13488774794981426,0.009404785033921309,0.008091117509848818,0.007487815378736972,0.010527940457602199,0.009232273889192807
RTN,2017-10-26,0.027584,-0.03874412,0.03874412,1.404586716937355,0.006114036191657813,0.011275228364984001,0.009342182466782643,0.010283560562559664,0.00863535136409132
RTN,2018-01-25,0.02934,0.023978999,0.023978999,0.817280129516019,0.019798807814031608,0.014889181219059225,0.022982995460579428,0.022085331697333444,0.01838117239400353
RTN,2018-04-26,0.029903,-0.012260752,0.012260752,0.41001745644249743,0.019247222569092483,0.015549509018823153,0.015638353938941696,0.015976791374549805,0.015038816798539857
RTRX,2016-08-05,0.064839,0.007458711,0.007458711,0.11503433118956184,0.01383020135805394,0.013978227952343478,0.01719218905831365,0.01424194652112063,0.015388949532158127
RTRX,2016-11-04,0.033175,-0.052688172,0.052688172,1.5881890580256215,0.0589118273782671,0.04577743732918469,0.04312434356914394,0.044807030559810286,0.0379821340282911
RTRX,2017-03-02,0.228143,0.004186047,0.004186047,0.01834834730848634,0.027426204428112836,0.02388925540772874,0.022603303709232733,0.021794783343851824,0.02213378354891293
RTRX,2017-05-05,0.045677,-0.042735043,0.042735043,0.9355921579788514,0.026697027318598722,0.022319248179698038,0.018995700499702645,0.02079553698128475,0.023757598493383745
RTRX,2017-08-10,0.048267,0.007804878,0.007804878,0.16170215675306113,0.02430965368493104,0.0184981833702708,0.021361101000830777,0.020134172022841384,0.016404428642222187
RTRX,2017-11-08,0.063948,-0.107808165,0.107808165,1.6858723494088945,0.003941285014767533,0.007903103743163727,0.017748899170577963,0.017091878274599927,0.017510009639002677
RTRX,2018-02-28,0.028896,0.052144659,0.052144659,1.804563226744186,0.009840968052772937,0.012198504898272866,0.01058602467528996,0.01379450515247138,0.01953991794470359
RTRX,2018-05-02,0.019537,-0.054805401,0.054805401,2.8052106771766394,0.022174875407401276,0.037857608237974794,0.04225573845090403,0.034964666788197256,0.02669331861456585
RUBI,2016-08-03,0.167133,-0.326993416,0.326993416,1.9564862474795521,0.03045663833567236,0.02926344860554076,0.02473019017022658,0.02658560245844532,0.020538362052300637
RUBI,2016-11-03,0.151828,-0.158108108,0.158108108,1.041363305846089,0.0026040815328549826,0.030956178121572985,0.034249716089012325,0.030971336926209785,0.027855054980719038
RUBI,2017-03-15,0.150336,-0.277711561,0.277711561,1.8472725162303107,0.03015260245434738,0.024796900568738386,0.02499825039996977,0.025868861106396097,0.028332441749488242
RUBI,2017-05-04,0.160972,0.007005254,0.007005254,0.04351846283825758,0.01992430825989273,0.035298076283305155,0.03130629998109763,0.03781246647610823,0.02901876155766698
RUBI,2017-08-02,0.13039,-0.118012422,0.118012422,0.9050726436076386,0.05555363853964039,0.045203872314665765,0.03901221091324988,0.03464561388928594,0.028543100302910848
RUBI,2017-11-03,0.133639,-0.4,0.4,2.993138230606335,0.050435751808306735,0.035967784275292056,0.02953812517193319,0.025432109172355215,0.03189832707647367
RUBI,2018-03-15,0.253153,0.145348837,0.145348837,0.5741541162854085,0.03811702327594307,0.03486588406763408,0.02886352870526849,0.02515890089566941,0.0337594756744969
RUBI,2018-05-04,0.162468,-0.047619048,0.047619048,0.29309801314720435,0.018196306843119556,0.04698617953238214,0.03975757416647525,0.04897043076955957,0.042702829629638846
RUN,2016-05-13,0.090504,0.074796748,0.074796748,0.8264468752762308,0.028972044410464186,0.028102651812114007,0.03070934159967412,0.02591468597635735,0.02685892576740006
RUN,2016-08-12,0.089335,0.151571165,0.151571165,1.6966604914087424,0.01052181163837455,0.014454969188028141,0.015228660081978712,0.013519946674314467,0.013343706429987981
RUN,2016-11-11,0.124865,0.08492569,0.08492569,0.6801400712769791,0.0071617862258868065,0.024425104299658495,0.03110324452857846,0.02937841281276681,0.03220759721584717
RUN,2017-03-09,0.111385,0,0,0,0.010442914316410404,0.025215759016703247,0.02248970736236587,0.025109226888199346,0.025796478602885288
RUN,2017-05-11,0.082767,-0.017681729,0.017681729,0.21363259511641114,0.017285551243003704,0.018304294153072723,0.023044208853614388,0.019015132558738466,0.024641366579777137
RUN,2017-08-08,0.078431,-0.049865229,0.049865229,0.6357846897272762,0.026441981292935016,0.02309024217152857,0.021187652603387837,0.021905469357929738,0.03552839113170926
RUN,2017-11-09,0.077819,0.05942275,0.05942275,0.7636020766136805,0.05595339672602297,0.039901189008466856,0.03269920405063095,0.027121571791319233,0.02614735001578925
RUN,2018-03-07,0.127426,-0.090174966,0.090174966,0.707665358718001,0.01389076765996403,0.018733299111069017,0.024405191927736165,0.029742166254050444,0.027799971440294967
RUN,2018-05-10,0.110466,0.169888098,0.169888098,1.5379220574656456,0.046376559466223065,0.03722180719487179,0.0314663774511605,0.02636826886541384,0.027799567917413285
RUSHA,2016-07-27,0.072216,-0.005240175,0.005240175,0.07256252077102027,0.007611813066400045,0.011148552527760308,0.016435212221106218,0.017409553755314926,0.012948677930372486
RUSHA,2016-10-27,0.019423,0.149359258,0.149359258,7.689814034907069,0.018587209357445626,0.014445280252108951,0.018093104420368822,0.020184450647490606,0.017493189000944123
RUSHA,2017-02-16,0.05413,0.033414338,0.033414338,0.6172979493811196,0.008781551981592072,0.014169043006952832,0.019652464673482813,0.018924628613535246,0.018477558459267775
RUSHA,2017-04-25,0.047288,0.023471616,0.023471616,0.49635459313144986,0.01059545703511044,0.009706368897686883,0.011050747702291565,0.010346809132894026,0.015996117105638155
RUSHA,2017-07-27,0.061269,0.062160062,0.062160062,1.0145434395860877,0.020881812185647435,0.023491722965989753,0.01939825800625439,0.01874400178413789,0.018725406814341202
RUSHA,2017-10-26,0.036566,0.123276222,0.123276222,3.3713346277963137,0.025379406831365206,0.021907935072055143,0.018096455920431142,0.015396890207701915,0.013678348799328542
RUSHA,2018-02-15,0.058173,-0.128337379,0.128337379,2.2061330686057103,0.02139279463639676,0.04154612380913855,0.0379316031192324,0.031937825742330186,0.024460966729435797
RUSHA,2018-04-24,0.053411,-0.048016701,0.048016701,0.8990039692198236,0.043120523751750024,0.0323082795649681,0.027066417684264404,0.023209685423701457,0.019445140893984383
RUTH,2016-07-29,0.04674,0.026349614,0.026349614,0.5637486949080017,0.029121467530863476,0.023973968083124225,0.020529181436188,0.017251930908835072,0.014227101619587824
RUTH,2016-10-28,0.054313,0.107266436,0.107266436,1.9749679818827905,0.004883496369935219,0.0075749797248414056,0.008449457318577828,0.016134861741397433,0.013955975263959069
RUTH,2017-02-17,0.047731,-0.014044944,0.014044944,0.29425203745993167,0.030810016901145848,0.02201089978982195,0.019750762952663717,0.03669807407383649,0.026680905129486013
RUTH,2017-05-05,0.050986,0.060606061,0.060606061,1.1886804416898757,0.02136644704457663,0.015975842197019145,0.013306814094146299,0.011616164342730582,0.01073799153015065
RUTH,2017-07-28,0.04884,-0.033492823,0.033492823,0.6857662366912366,0.011407661875503794,0.012394664702342156,0.012263316600393533,0.01208599709189343,0.012870948982137838
RUTH,2017-11-03,0.048609,0.036585366,0.036585366,0.7526459297660927,0.009008371947925298,0.014632047712690669,0.01355284293998106,0.01309945132907851,0.014841890091312917
RUTH,2018-02-21,0.057817,0.066666667,0.066666667,1.1530634069564314,0.023979456512922923,0.020569750263570656,0.017220416171944804,0.015490231697116602,0.014628748004971302
RUTH,2018-05-04,0.059047,0.087619048,0.087619048,1.483886531068471,0.012346495743981313,0.011168977674272117,0.014002901430599974,0.015136176494069129,0.014939308062254308
RVLT,2016-05-12,0.050434,0.131428571,0.131428571,2.605951758734187,0.012342343011685847,0.015807481481820124,0.01954714218142869,0.02317321032637087,0.0327053930337387
RVLT,2016-08-04,0.089805,-0.032967033,0.032967033,0.36709574077167195,0.013001242810564284,0.019094078689155736,0.016772719694903047,0.014926075978677907,0.014622925004109277
RVLT,2016-11-09,0.057039,-0.14676259,0.14676259,2.5730217921071548,0.009279173084114094,0.03510058903735593,0.03354250456322554,0.02892666576739648,0.023297752687457766
RVLT,2017-03-09,0.062886,0.073043478,0.073043478,1.1615220875870622,0.018077738694307777,0.013912172090585252,0.048577519198849874,0.04579985515092822,0.03763951520781247
RVLT,2017-05-02,0.090553,-0.024937656,0.024937656,0.27539293010723004,0.035872765904097936,0.027481630212509562,0.024153332051307742,0.022769004119639037,0.01943529773715326
RVLT,2017-07-27,0.101201,-0.05859375,0.05859375,0.5789839033211134,0.009372905219671646,0.011697124996854186,0.010318378774533355,0.016860597479355283,0.033221248747933474
RVLT,2017-10-26,0.109366,-0.037701975,0.037701975,0.3447321379587806,0.040327832064221296,0.03504464032965787,0.03282853758377323,0.03431001212181612,0.03201222644459476
RVLT,2018-03-08,0.191014,0.052356021,0.052356021,0.274095202445894,0.01507081246563742,0.02846451612545071,0.024074851338302308,0.022791797425932507,0.04121791131800664
RVLT,2018-05-01,0.151011,0.047752809,0.047752809,0.316220732264537,0.010858072841746358,0.026204821878006174,0.024124995470106665,0.021991733142112866,0.027115369703812623
RVNC,2016-08-05,0.041525,0.008759124,0.008759124,0.21093615894039736,0.01888809782409953,0.039452970352940264,0.032392426163926305,0.032211781352951746,0.030140978882205013
RVNC,2016-11-04,0.09353,0.075697211,0.075697211,0.8093361595210092,0.18467628720517482,0.1348322957061664,0.11520804908260349,0.09933766399770508,0.07282956594904573
RVNC,2017-02-28,0.108627,-0.004739336,0.004739336,0.04362944755907831,0.020798777203680265,0.025359737069613853,0.02589604410300692,0.02707086396005649,0.031952356939220515
RVNC,2017-05-10,0.044272,0.078817734,0.078817734,1.7803066046259488,0.017091520242733582,0.014573441684023141,0.03730769635841492,0.031205826421296178,0.03279196164378506
RVNC,2017-08-04,0.108431,0.043956044,0.043956044,0.4053826304285675,0.029382626480169975,0.02919002545423985,0.024036184354200987,0.02070482654211751,0.022204546936521206
RVNC,2017-11-03,0.150736,0.011583012,0.011583012,0.076843036832608,0.027195035353021063,0.030488105855077708,0.029890394244589204,0.026943636056902916,0.03436170911604252
RVNC,2018-03-01,0.043279,-0.035541195,0.035541195,0.8212110954504493,0.04296428596638376,0.031890161775179504,0.026671562474492524,0.03163661753483888,0.02802668180287792
RVNC,2018-05-09,0.072044,0.021126761,0.021126761,0.29324802898228863,0.03719216695607304,0.033201878057542086,0.027317678202091845,0.023709154510525556,0.030163678027449844
RVSB,2016-07-27,0.017299,0.002083333,0.002083333,0.12043083415226316,0.02433147206737237,0.01817447672222435,0.015016212387431295,0.012872903714689864,0.013286579417178798
RVSB,2016-10-28,0.015951,-0.021582734,0.021582734,1.3530646354460536,0.04137233075855041,0.03151479349996387,0.0260337090945713,0.026760056600553063,0.01998161983109601
RVSB,2017-01-27,0.013562,-0.001298701,0.001298701,0.09576028609349654,0.004701791108737406,0.008121127381808832,0.007683806114637052,0.007185781542399156,0.010686074025876931
RVSB,2017-04-28,0.049515000000000003,-0.02811245,0.02811245,0.5677562354841967,0.019157156194611648,0.026275536001555293,0.02232681087779278,0.018453142739294864,0.015179467375646802
RVSB,2017-07-26,0.035965,0.040166205,0.040166205,1.1168137077714446,0.008988058283432956,0.025770154649349845,0.021896550715937442,0.01896857205932768,0.017133989026651388
RVSB,2017-10-27,0.019422,0.004624277,0.004624277,0.23809478941406656,0.04166735225593038,0.029780867646374738,0.026297939890151077,0.02348009107128915,0.01884823608937486
RVSB,2018-01-26,0.020827,0.003253796,0.003253796,0.15622970182935614,0.009268093563559645,0.01387074389337944,0.024239728701880833,0.025178437714461883,0.01992999984212646
RVSB,2018-04-27,0.036784,0.020856202,0.020856202,0.5669911374510658,0.011855542979330107,0.019378259226167545,0.02227725696577845,0.020240846249571624,0.017142089806474605
RWT,2016-08-09,0.017854,0.053109713,0.053109713,2.974667469474628,0.006546636330957406,0.005639073112614423,0.0050835373617681735,0.008199418483428865,0.012037145894098596
RWT,2016-11-08,0.048535,-7.08717e-4,7.08717e-4,0.014602183990934376,0.015565844616726445,0.012270381459202982,0.012593684972136665,0.0110301332058335,0.01478915514606218
RWT,2017-02-24,0.02806,-0.035252644,0.035252644,1.2563308624376335,0.009338810753444182,0.00691485751011693,0.008010008624226772,0.010686399850365244,0.00941619933779885
RWT,2017-05-05,0.020146,0.019196161,0.019196161,0.952852228730269,0.016182792311517074,0.011570250861312924,0.011151908548617051,0.010096173433021832,0.009809692305603322
RWT,2017-08-04,0.025321,-0.01502022,0.01502022,0.5931922119979464,0.0043204487665048485,0.0065280488235864645,0.008982507864937444,0.009084832233953948,0.007839940668688617
RWT,2017-11-07,0.036889,-0.020367937,0.020367937,0.5521412074060018,0.0120697978819738,0.009392008826787358,0.011744777154923043,0.010753439034659638,0.009852533342862273
RWT,2018-02-23,0.021144,0.030262273,0.030262273,1.4312463583049564,0.018650889027150702,0.01768634068218331,0.018914365760922078,0.015654282488702598,0.01246024351559995
RWT,2018-05-08,0.014998,0.039290241,0.039290241,2.619698693159088,0.008309740586150036,0.006523308353005773,0.0055716152327101535,0.0052716698558698625,0.005724483333671577
RXN,2016-05-19,0.056762,-0.031003937,0.031003937,0.5462093830379479,0.0013399646335781673,0.025119147365154977,0.021965767261053638,0.018402825890470393,0.016252077912044263
RXN,2016-08-02,0.043982,-0.012357414,0.012357414,0.280965258514847,0.002781060003109741,0.007351917324218322,0.006291878785087971,0.007106791270324161,0.009230840416953618
RXN,2016-11-03,0.043393,-0.116624041,0.116624041,2.687623372433342,0.02463161188146241,0.02429000210825984,0.02376619386157781,0.021659099336024116,0.026271891923870024
RXN,2017-02-02,0.058317,-0.005464481,0.005464481,0.09370305399797658,0.012105685864915174,0.013974893228553789,0.011587714781158385,0.011225821014928576,0.015478206422735672
RXN,2017-05-18,0.067278,0.019298246,0.019298246,0.2868433366033473,0.005886582292825164,0.00420082354437559,0.003767398481196615,0.009937246576393083,0.010213887175628843
RXN,2017-08-03,0.032239,0.071335363,0.071335363,2.2127039610409756,0.012957826405578809,0.013822435715416186,0.015866170411834808,0.016036729752089446,0.0124679752016495
RXN,2017-11-02,0.029989,-0.019261006,0.019261006,0.6422690319783921,0.014665850859990903,0.01107474487242395,0.009232283827563723,0.018469291654678803,0.015203741762231002
RXN,2018-02-01,0.054545,0.046246887,0.046246887,0.8478666605555046,0.029054264462592773,0.023433196637626528,0.0226820782858378,0.022073597222966566,0.019569367312617054
RXN,2018-05-15,0.047122,-0.013769363,0.013769363,0.2922066762870846,0.009346413349752464,0.009212719722219978,0.007689813132908239,0.008088571063900223,0.009477709484471443
RY,2016-05-26,0.011972,0.013795369,0.013795369,1.152302789842967,0.017711352079165844,0.014254718346968351,0.013132019887560986,0.011942161840037333,0.016061984613676812
RY,2016-08-24,0.008262,-0.003459119,0.003459119,0.4186781650931978,0.0035528445506465968,0.0027968807003987887,0.005274251290402904,0.0065659368772023365,0.009152159452840404
RY,2016-11-30,0.008952,-0.033258762,0.033258762,3.7152325737265413,0.003715593781695132,0.004216375928966561,0.005175845176593959,0.008963807296672566,0.007466801952008988
RY,2017-02-24,0.007755,-0.014823718,0.014823718,1.9115045776918118,0.015034010504424032,0.011287229347948537,0.0096634801781022555,0.008455966032658488,0.007527995554884417
RY,2017-05-25,0.015767,0.005486572,0.005486572,0.34797818227944444,0.004156838636442906,0.004316760989967206,0.003986860640589417,0.0072115266145795845,0.007099577175155385
RY,2017-08-23,0.010039,0.013380666,0.013380666,1.3328684131885646,0.005697805152985654,0.006907430134882012,0.007828000400914033,0.009080695468122207,0.0072758674185087165
RY,2017-11-29,0.016366,0.006505932,0.006505932,0.39752731272149583,0.013878816670623436,0.010681894385576825,0.00879625726914144,0.00754655540632789,0.006409720282560235
RY,2018-02-23,0.008287,0.009565217,0.009565217,1.154243634608423,0.008699439069677682,0.006430774629543319,0.008617507378982514,0.00919744725098987,0.008473632632696147
RY,2018-05-24,0.017883,-0.024727365,0.024727365,1.382730246602919,0.016306386772024565,0.012918119266779772,0.01167198614762309,0.009981925418887205,0.007929334186707108
RYAAY,2016-05-23,0.018759,0.011970766,0.011970766,0.6381345487499334,0.01816236494303746,0.015764426437163134,0.015340657112408725,0.014509731730436971,0.019103756420539558
RYAAY,2016-07-25,0.045311,0.015802688,0.015802688,0.3487605217276158,0.013626324129059132,0.012491344533083057,0.012813569899082023,0.013705560633366096,0.012417586814669684
RYAAY,2016-11-07,0.031131,0.051653167,0.051653167,1.6592196524364782,0.0077401680449275066,0.00915343000775976,0.011009649360852717,0.012520879181751227,0.012689145454723048
RYAAY,2017-02-06,0.028296,-0.046468184,0.046468184,1.6422174158891716,0.016299478705151662,0.012606939512518942,0.010988496654303825,0.009202881634743658,0.011980288524732296
RYAAY,2017-05-30,0.050486,0.014498211,0.014498211,0.28717289941766033,0.01250079731151014,0.009120984747718233,0.007486989612473886,0.010728361689723359,0.010270685464970024
RYAAY,2017-07-24,0.025164,-0.008624522,0.008624522,0.34273255444285494,0.017480629675824668,0.018384820696458245,0.015455536912881004,0.013273309775213718,0.014195153341269313
RYAAY,2017-10-31,0.055237,0.067307692,0.067307692,1.2185254811086772,0.008262730480156785,0.008493921100366562,0.007012818954338291,0.006734393134711567,0.012273227680219769
RYAAY,2018-02-05,0.042924,-0.060709243,0.060709243,1.414342628832355,0.027006345189948575,0.019671913709440186,0.017991592136246123,0.016823457548864114,0.01478447581812546
RYAAY,2018-05-21,0.048943,0.048963545,0.048963545,1.0004197740228429,0.006324403653957813,0.019788723190061412,0.016353309652110667,0.016407166792803206,0.014469441006570945
RYAM,2016-08-02,0.112619,0.069732938,0.069732938,0.6191933687921221,0.1411919075564784,0.10538075699315994,0.08741511026335637,0.07316113086284641,0.052334176258469145
RYAM,2016-11-01,0.116586,-0.035576179,0.035576179,0.30514966634072704,0.028937599554992782,0.02431672668614632,0.024201796628173962,0.024450801352242778,0.02135446758547424
RYAM,2017-01-31,0.086386,-0.191299166,0.191299166,2.2144695436760586,0.009203339847985045,0.019949078975404492,0.02186245126996454,0.01827390906588701,0.02074263721232963
RYAM,2017-05-02,0.09934,-0.077971234,0.077971234,0.7848926313670224,0.03591602410834395,0.03707350783734475,0.03346610813307136,0.029954181446096198,0.03920005095026844
RYAM,2017-08-03,0.089786,-0.043419267,0.043419267,0.4835861604259015,0.018217201742165255,0.013669845017723885,0.01861466655580658,0.015805154591458082,0.01521362576027801
RYAM,2017-11-02,0.103758,0.082220661,0.082220661,0.7924271959752501,0.05395600932407266,0.044845450068651954,0.03826651402753586,0.032581575852256586,0.033387714258660675
RYAM,2018-02-20,0.110929,0.129812981,0.129812981,1.170234843909167,0.021325960483044033,0.02418727994769237,0.021166259081024538,0.03026691442518039,0.026580832726145674
RYAM,2018-05-08,0.08209,-0.088713652,0.088713652,1.0806876842489952,0.03320110532721203,0.025648852595785247,0.021677555270630457,0.02421085342153877,0.018512568331051523
RYI,2016-08-10,0.056947,-0.04,0.04,0.7024075017121183,0.10411887093917249,0.07531992337531501,0.06723404416170015,0.05593791987402585,0.042472633279717474
RYI,2017-03-14,0.083719,0.024630542,0.024630542,0.29420492361351663,0.04556635058408742,0.05684397860255614,0.04654074926612425,0.03923918027888464,0.04510879885937201
RYI,2017-05-04,0.082748,-0.157894737,0.157894737,1.9081396166674724,0.05013579280527582,0.03774888997330137,0.05515428777699584,0.05026297263594346,0.043628982298265326
RYI,2017-08-04,0.129468,-0.005847953,0.005847953,0.04516909970031205,0.02075986133970037,0.057388505533554623,0.04842345233239387,0.056526026083022846,0.044988646901262086
RYI,2017-11-08,0.118577,0,0,0,0.011251828779801265,0.00947024035663891,0.009557767079605253,0.017934420615396438,0.02208008123116112
RYI,2018-03-06,0.10556,-0.079207921,0.079207921,0.750359236453202,0.061562794355828655,0.053601633370809594,0.051491493854685134,0.04663359670725836,0.04023803034700045
RYI,2018-05-03,0.125035,0.117346939,0.117346939,0.9385127284360378,0.030462950414681188,0.025962529952177356,0.022181771685980692,0.019794148253154155,0.023503474639466827
RYN,2016-08-04,0.028956,3.71885e-4,3.71885e-4,0.012843106782704795,0.002960612339784366,0.0037403657821344347,0.003794039439164518,0.007054690050441864,0.007025989171195322
RYN,2016-11-03,0.030666,0.023112481,0.023112481,0.7536842431357204,0.024659207248903782,0.021027572317281685,0.021591682045253472,0.019373472711975207,0.017193187554104046
RYN,2017-02-09,0.009492,0.016393443,0.016393443,1.7270799620733248,0.010225927172320912,0.009764220831677058,0.01224411353048031,0.01050287087646783,0.01286329982931031
RYN,2017-05-04,0.025268,-0.029537367,0.029537367,1.168963392433117,0.01101576598535403,0.013254769611247101,0.010936993091759878,0.010294097053561307,0.008251485119764432
RYN,2017-08-03,0.028997,0.01526188,0.01526188,0.5263261716729317,0.007851668874041859,0.006559914760039916,0.005959617030678133,0.008291446380362886,0.00994278854555992
RYN,2017-11-02,0.009657,0.013639388,0.013639388,1.4123835559697628,0.0018333765176531702,0.004181412185788408,0.016973059028356007,0.015768161497401578,0.01270980329517386
RYN,2018-02-08,0.02966,0.007643312,0.007643312,0.25769763991908295,0.016559297463490653,0.013944916252727969,0.01613543880213944,0.015076816917318454,0.011873428384432954
RYN,2018-05-03,0.026136,0.009047366,0.009047366,0.34616490664217936,0.018430866565823552,0.013765426906256508,0.01198662450419603,0.010240436446436454,0.009193932103529218
S,2016-07-25,0.06,0.277056277,0.277056277,4.617604616666667,0.07102931472248596,0.051119114626991,0.04427645683709827,0.0368208492227327,0.026784428231559576
S,2016-10-25,0.099545,-0.060693642,0.060693642,0.6097106032447637,0.012403981770159262,0.012571384709369377,0.01914721960204922,0.0185562804997527,0.036945506746091684
S,2017-01-31,0.071568,0.013172338,0.013172338,0.1840534596467695,0.021369036359165285,0.02023098135800571,0.02862536040087522,0.026992826696232354,0.022063160572486324
S,2017-05-03,0.065008,-0.143329658,0.143329658,2.2048003015013538,0.030414732080525662,0.02310898398990973,0.01916741239215107,0.02954291659490297,0.027581678270024904
S,2017-08-01,0.074786,0.111528822,0.111528822,1.4913061535581524,0.02371070588095474,0.018748196784707617,0.016325153210105796,0.021319608283451908,0.017513016048323737
S,2017-10-25,0.056888,0.014285714,0.014285714,0.2511199901560962,0.0496147488988114,0.045829454201049336,0.04272170943304091,0.05238770097648057,0.04005203924234169
S,2018-02-02,0.085064,0.050980392,0.050980392,0.5993180663970658,0.0632646786595687,0.04781379029000627,0.039072707755365275,0.03455925249933707,0.026105743036911447
S,2018-05-03,0.040458,0.007736944,0.007736944,0.19123397103168718,0.015656137566952052,0.011840766734599112,0.00976199828290726,0.00882146280156782,0.009323402873821263
SA,2017-05-15,0.028566,-0.01826484,0.01826484,0.6393908842680109,0.024080159177938203,0.018134253192192272,0.022271865736398475,0.01895560022582546,0.024700348763100052
SABR,2016-08-02,0.037578,-0.082963469,0.082963469,2.2077670179360265,0.018192070261728602,0.014114396383874796,0.011928041911431179,0.011200466940406419,0.010108879496832217
SABR,2016-11-02,0.074196,-0.087187263,0.087187263,1.1750938460294356,0.021550466086225205,0.028504922386405097,0.023933721865054873,0.02090958493355365,0.016082770811268007
SABR,2017-02-07,0.05673,-0.104796453,0.104796453,1.8472845584346904,0.02404024200373657,0.02290441704233211,0.01953071157630963,0.01882016885113381,0.014278248126892134
SABR,2017-05-02,0.061102,0.044011849,0.044011849,0.7203012831003895,0.011646173269239184,0.008674732907648596,0.007988531058969293,0.007701252319135228,0.011917593048599219
SABR,2017-08-01,0.068272,-0.104835066,0.104835066,1.5355499472697447,0.026462408595849474,0.022612620028460224,0.021495001591481402,0.020807095361308706,0.01757634365035725
SABR,2017-10-17,0.055801,-0.006553796,0.006553796,0.11744943639002885,0.010431148388454922,0.008359907548277623,0.009409671594500442,0.02581946424803545,0.02279820951238957
SABR,2017-10-31,0.072442,0.07768595,0.07768595,1.0723882554319317,0.03376991075296111,0.02707487752154006,0.022610815010830607,0.01921430913650652,0.020154982533863226
SABR,2018-02-14,0.073277,0.127548353,0.127548353,1.7406328452311095,0.0292188307964627,0.024402305678507975,0.020972374219384592,0.02260968008234212,0.017680748855178945
SABR,2018-05-01,0.076483,0.140988372,0.140988372,1.8433948982126749,0.0066674003326888005,0.008575925681813385,0.011579901435832825,0.012117151810818991,0.010062560440732128
SAFM,2016-05-26,0.031665,0.026964048,0.026964048,0.8515410705826623,0.029510473030255058,0.027096592056899314,0.02314924987785784,0.02443214511168914,0.019937028770509853
SAFM,2016-08-25,0.040268,0.020283762,0.020283762,0.5037191318168273,0.0049790262315683575,0.00682881166018027,0.008982429734773196,0.013428182885778232,0.012064866763351978
SAFM,2016-12-15,0.054868,-0.005825025,0.005825025,0.10616433987023402,0.010878027744599011,0.013677319868595944,0.012359646414313486,0.011178365159035024,0.012921147976725443
SAFM,2017-02-23,0.026887,0.015906907,0.015906907,0.5916207460854689,0.01079567473275712,0.009469074213043376,0.010439533255498028,0.01168579653945964,0.013323805113005507
SAFM,2017-05-25,0.03261,-0.035181326,0.035181326,1.0788508432996013,0.028966060692185425,0.020737228381823014,0.017880313802887106,0.0161548187860769,0.015041369916774057
SAFM,2017-08-24,0.047273,-0.030434166,0.030434166,0.6437959511772047,0.020082253718164463,0.017286120784878185,0.018635717855887357,0.01637768386909391,0.01338685532383679
SAFM,2017-12-14,0.038924,-0.129980911,0.129980911,3.339351325660261,0.02638559360244847,0.023617511085178428,0.01964930039859214,0.017620512794051447,0.014907216183397324
SAFM,2018-02-22,0.038639,-0.05671875,0.05671875,1.4679145423018194,0.017324033590876364,0.014776101265494312,0.015597767052268252,0.013738073830106562,0.018810976489026323
SAFM,2018-05-24,0.065863,-0.009344048,0.009344048,0.1418709745987884,0.03572161140471683,0.026483770138424876,0.024567661503923796,0.027151198384184307,0.025215036185099564
SAFT,2016-08-04,0.023154,0.019273654,0.019273654,0.8324114191932279,6.317407657477906e-4,0.00815279950525372,0.007190890856008381,0.0065545564834754155,0.006122058564212865
SAFT,2017-02-23,0.02042,0.004078858,0.004078858,0.19974818805093048,0.00044542608754099237,0.011900895179556264,0.010338908203308957,0.009510819164121215,0.010109516819839287
SAFT,2018-02-27,0.026926,-0.027315123,0.027315123,1.0144515709722945,0.010408274586057462,0.012012955909206367,0.010815232187616697,0.009400752306430464,0.012824293139395053
SAFT,2018-05-03,0.029827,0.012010114,0.012010114,0.4026591343413686,0.011313958383209597,0.008351079135599451,0.012356103898574165,0.011867285738548096,0.00927552214264852
SAGE,2016-08-09,0.030687,-0.131888837,0.131888837,4.297873268810897,0.017238931644585984,0.018767123639916124,0.016800342841375236,0.01784546121488093,0.03219773700593517
SAGE,2016-11-03,0.03,-0.060664887,0.060664887,2.0221629,0.029144680763365047,0.027222648143694923,0.030029429541911127,0.04438049352210644,0.03886723121576412
SAGE,2017-02-23,0.046603,0.006458905,0.006458905,0.13859418921528657,0.06713380843448286,0.05341737980776387,0.048224017073575806,0.040918176200877704,0.03523020423868522
SAGE,2017-05-10,0.067465,0.005149175,0.005149175,0.07632364929963685,0.02346534311348817,0.0423667613951794,0.040223623843518456,0.03359137480257491,0.027322672165197102
SAGE,2017-08-04,0.050776,0.109693878,0.109693878,2.160348944383173,0.03618207792786622,0.02871443311679624,0.023823863447665378,0.02201268512223623,0.024021684174940914
SAGE,2017-11-02,0.048828,0.011806566,0.011806566,0.24179909068567212,0.08377912338904857,0.24904002042244458,0.2116972611764089,0.1813042319761464,0.12813842518794433
SAGE,2018-02-22,0.03695,-0.05162944,0.05162944,1.3972784844384305,0.04081065153022797,0.031776000050286995,0.027610337283359116,0.026825980774169936,0.02613409279204119
SAGE,2018-05-03,0.049764,0.010436562,0.010436562,0.20972112370388232,0.0209877157801284,0.015283185935143906,0.016622711459431557,0.028005115357498868,0.02583361091706055
SAH,2016-07-26,0.058892,-0.016154247,0.016154247,0.2743029104122801,0.019423414028062868,0.023974504671888663,0.02420823261123199,0.021842343727714073,0.018797516092828353
